,True,Predicted
1886,1.09188,0.8454084229333366
1887,0.953725,0.7880459258241039
1888,1.00875,0.8359215491009249
1889,1.20389,0.9551507924735589
1890,1.20784,0.9561311011521741
1891,1.02894,0.856700453254706
1892,0.89003,0.7453881262461064
1893,0.758109,0.6034665351686316
1894,0.332353,0.26269333424251523
1895,-0.244548,-0.15949086217372835
1896,-0.346596,-0.2915759471391737
1897,-0.027414,-0.08034040449640997
1898,0.217887,0.1268156580032934
1899,0.143901,0.11301558418565263
1900,-0.00237664,0.01853372376551129
1901,0.0813051,0.041893667552971685
1902,0.244063,0.16351854783297268
1903,0.35585,0.3176435988429431
1904,0.713456,0.6166660587364252
1905,1.37152,1.0368115009734904
1906,1.74393,1.2135411344590274
1907,1.51998,1.0863553674080904
1908,1.14156,0.8593213852254049
1909,1.03189,0.7773477516047179
1910,1.04391,0.7752319032931153
1911,0.983917,0.7395950573461144
1912,0.987306,0.7150395666672444
1913,0.947488,0.6233552264835399
1914,0.448374,0.29001110492556526
1915,-0.28994,-0.18466607921415917
1916,-0.414045,-0.2809640587554613
1917,0.042975,0.006853815129374233
1918,0.495765,0.3030961414407547
1919,0.562975,0.3458116085198109
1920,0.318494,0.19480585400797581
1921,-0.0733168,-0.04062287210123002
1922,-0.341776,-0.21316359700997772
1923,-0.241223,-0.1443420703569663
1924,0.259832,0.21431645693240525
1925,0.75491,0.5547891777020999
1926,0.663189,0.48900628183504824
1927,-0.15507,-0.06750315841587563
1928,-1.08715,-0.6365954582479432
1929,-1.19535,-0.7259932124271286
1930,-0.985065,-0.6095490584458354
1931,-0.970721,-0.589555161174218
1932,-1.19835,-0.7190137940254977
1933,-1.67273,-0.9787766540319267
1934,-2.254,-1.278438110036022
1935,-2.3559,-1.3114020040168142
1936,-1.53777,-0.8559596638485244
1937,-0.315076,-0.1844772136931468
1938,0.326675,0.16822116947059754
1939,0.0494266,0.03179388230546362
1940,-0.452885,-0.23949962157731652
1941,-0.540769,-0.2861757630656355
1942,0.0627145,0.060545157240299435
1943,1.21091,0.752091585348565
1944,2.20232,1.320842500142086
1945,2.39106,1.388233371678125
1946,1.72636,0.9727495112421802
1947,0.817855,0.42970936262458675
1948,0.406677,0.1923547454664188
1949,0.695461,0.367161694641366
1950,1.11702,0.6202572402042035
1951,0.914792,0.5286600718016824
1952,-0.057408,-0.002024261879169164
1953,-0.778908,-0.420792181344232
1954,-0.936219,-0.5291844259791394
1955,-0.546786,-0.32449715420584657
1956,0.120691,0.06389252317506702
1957,0.594297,0.3312719184973571
1958,0.385239,0.19841356354205944
1959,-0.375139,-0.23386886247845098
1960,-0.613632,-0.38063588508976626
1961,0.0264183,-0.010688717923929508
1962,1.07957,0.6306457485930941
